user_id,hour_of_day,historical_open_rate,historical_push_count,days_since_last_open,target_opened,site_web,campaign_type_promo,campaign_type_reminder,device_os_iOS,day_of_week_Mon,day_of_week_Sat,day_of_week_Sun,day_of_week_Thu,day_of_week_Tue,day_of_week_Wed,segment_inactive,segment_new
361,12,0.53,3,6,1,False,False,True,True,False,False,False,False,True,False,False,False
362,2,0.02,59,29,0,True,False,True,True,True,False,False,False,False,False,False,True
363,20,0.06,79,1,0,True,False,False,False,True,False,False,False,False,False,False,True
364,23,0.6,53,24,0,False,False,True,True,True,False,False,False,False,False,True,False
365,6,0.88,11,7,1,True,True,False,False,False,False,True,False,False,False,True,False
366,11,0.49,6,25,0,True,False,False,True,False,False,False,False,False,False,True,False
367,3,0.16,47,0,0,False,True,False,True,False,False,False,True,False,False,True,False
368,23,0.12,7,18,0,False,False,True,False,False,False,False,False,False,True,True,False
369,10,0.9,68,5,1,True,True,False,True,False,False,False,False,False,False,False,False
370,13,0.7,85,10,0,True,False,True,False,False,False,False,False,False,False,True,False
371,17,0.97,1,18,1,False,False,True,True,False,True,False,False,False,False,True,False
372,6,0.08,56,24,0,False,False,False,True,False,False,True,False,False,False,True,False
373,4,0.9,87,27,1,False,False,False,True,False,False,False,False,True,False,False,True
374,15,0.85,77,9,1,False,False,True,True,False,False,False,False,False,True,True,False
375,10,0.89,43,15,1,True,False,False,False,True,False,False,False,False,False,False,False
376,21,0.01,28,15,0,False,True,False,True,False,False,False,False,False,False,False,True
377,2,0.74,29,9,1,False,False,False,True,False,False,False,False,False,True,False,True
378,15,0.55,18,17,0,True,False,False,True,False,False,False,False,True,False,True,False
379,10,0.57,87,21,0,False,True,False,False,False,False,False,True,False,False,False,True
380,9,0.47,92,17,0,True,False,False,False,False,False,False,False,False,True,True,False
381,22,0.74,73,2,1,False,False,True,False,False,False,True,False,False,False,True,False
382,22,1.0,62,11,1,False,True,False,False,False,False,True,False,False,False,True,False
383,1,0.71,6,9,1,False,False,True,True,True,False,False,False,False,False,False,False
384,15,0.68,16,27,0,True,True,False,True,False,False,True,False,False,False,False,True
385,16,0.65,1,15,0,True,False,True,True,False,False,False,False,False,False,False,True
386,9,0.7,22,24,0,False,False,True,False,False,False,False,True,False,False,False,True
387,17,0.34,46,8,0,True,False,False,False,False,False,False,False,True,False,False,True
388,11,0.32,62,29,0,True,False,True,True,True,False,False,False,False,False,False,True
389,7,0.78,23,17,1,True,False,False,True,False,False,False,True,False,False,True,False
390,2,0.05,21,12,0,True,True,False,True,False,True,False,False,False,False,True,False
391,19,0.76,51,23,0,True,False,True,False,False,True,False,False,False,False,True,False
392,23,0.81,95,13,1,True,False,True,True,False,False,False,False,True,False,False,False
393,2,0.52,38,18,0,False,True,False,True,True,False,False,False,False,False,False,False
394,5,0.91,28,13,1,False,True,False,False,False,False,True,False,False,False,False,False
395,1,0.47,44,1,1,True,False,True,False,False,False,False,False,False,False,False,False
396,2,0.18,91,10,0,False,True,False,True,False,False,False,False,True,False,False,True
397,16,0.36,39,25,0,False,False,False,False,False,False,True,False,False,False,False,False
398,8,0.91,42,7,1,False,True,False,True,False,False,False,True,False,False,False,True
399,3,0.99,42,2,1,False,True,False,True,True,False,False,False,False,False,False,True
400,21,0.42,60,14,0,True,False,True,True,False,True,False,False,False,False,False,True
401,22,0.17,57,12,0,False,False,False,True,False,True,False,False,False,False,True,False
402,1,0.29,77,7,0,False,True,False,False,False,False,False,False,False,True,True,False
403,23,0.55,96,12,0,True,False,False,False,True,False,False,False,False,False,False,True
404,8,0.57,7,15,0,True,False,False,False,False,False,False,True,False,False,False,False
405,13,0.63,51,21,0,False,False,False,True,False,False,False,True,False,False,False,True
406,10,0.84,97,0,1,False,False,True,True,False,False,False,False,False,True,True,False
407,1,0.71,77,29,1,False,True,False,True,False,False,True,False,False,False,False,False
408,20,0.26,32,1,0,False,False,True,False,False,False,False,True,False,False,True,False
409,1,0.4,7,12,0,False,True,False,False,False,False,True,False,False,False,False,False
410,4,0.84,76,28,1,False,True,False,True,False,False,True,False,False,False,True,False
411,6,0.63,40,13,0,True,False,True,False,True,False,False,False,False,False,False,True
412,21,0.17,15,1,0,False,False,False,False,False,False,True,False,False,False,True,False
413,3,0.33,59,15,0,False,False,False,False,False,True,False,False,False,False,False,False
414,13,0.79,85,13,1,True,True,False,False,False,False,False,False,True,False,True,False
415,1,0.17,12,6,0,True,False,True,True,False,True,False,False,False,False,False,False
416,22,0.69,77,21,0,True,False,False,False,False,False,True,False,False,False,True,False
417,11,0.56,42,13,0,True,False,False,True,False,True,False,False,False,False,True,False
418,9,0.15,39,17,0,False,True,False,False,True,False,False,False,False,False,False,True
419,0,0.69,63,16,1,False,True,False,True,False,False,True,False,False,False,False,False
420,18,0.14,2,4,0,False,False,True,True,False,False,False,True,False,False,False,False
421,22,0.4,29,10,0,False,True,False,False,False,False,False,False,False,True,False,True
422,15,0.31,61,17,0,False,False,False,True,False,False,False,False,False,True,True,False
423,14,0.69,29,15,1,False,False,False,True,False,False,False,False,False,False,False,False
424,13,0.78,38,25,1,True,False,False,False,False,False,False,False,False,True,False,False
425,8,0.17,7,9,0,False,False,False,True,False,False,False,False,False,True,False,False
426,20,0.81,30,5,1,True,False,True,False,False,False,False,True,False,False,False,True
427,22,0.01,87,13,0,True,False,True,True,False,False,False,False,True,False,False,True
428,14,0.53,92,1,1,False,True,False,False,False,False,False,False,True,False,False,False
429,6,0.52,56,28,0,True,True,False,False,False,False,False,True,False,False,True,False
430,3,0.62,87,26,0,False,True,False,False,False,False,False,False,False,True,True,False
431,20,0.24,36,8,0,True,False,True,False,True,False,False,False,False,False,False,True
432,17,0.01,42,27,0,False,False,False,False,False,True,False,False,False,False,True,False
433,7,0.45,93,12,0,True,True,False,True,False,False,True,False,False,False,False,True
434,11,0.07,4,20,0,False,False,False,True,False,True,False,False,False,False,False,False
435,14,0.89,84,22,1,False,True,False,False,False,False,False,False,True,False,False,False
436,14,0.17,5,19,0,False,True,False,True,False,False,False,True,False,False,False,False
437,16,0.43,46,11,0,False,True,False,True,True,False,False,False,False,False,False,True
438,1,0.43,75,1,1,False,True,False,True,False,False,False,False,False,True,True,False
439,11,0.55,2,2,1,True,True,False,False,False,False,False,True,False,False,False,False
440,2,0.78,54,12,0,True,False,False,False,False,False,False,False,True,False,True,False
441,6,0.47,88,20,0,True,True,False,True,False,False,True,False,False,False,True,False
442,5,0.03,59,0,0,False,False,False,False,True,False,False,False,False,False,False,True
443,13,0.77,33,27,0,True,False,True,False,True,False,False,False,False,False,False,True
444,22,0.08,22,19,0,False,True,False,True,False,False,False,False,True,False,True,False
445,4,0.64,47,28,0,False,False,False,False,True,False,False,False,False,False,True,False
446,3,0.8,6,3,1,True,False,True,False,False,True,False,False,False,False,False,False
447,14,0.28,24,17,0,True,False,True,False,False,False,True,False,False,False,False,False
448,6,0.45,93,24,0,False,False,True,False,False,False,False,False,True,False,False,False
449,2,0.01,49,12,0,True,False,False,False,False,True,False,False,False,False,True,False
450,12,0.8,96,5,1,False,True,False,True,False,False,False,True,False,False,False,True
451,9,0.7,94,24,0,False,True,False,False,False,False,False,False,False,False,True,False
452,22,0.23,51,5,0,False,False,False,False,False,False,True,False,False,False,False,False
453,1,0.39,41,14,0,False,True,False,True,False,False,False,False,False,True,False,False
454,11,0.7,67,17,0,False,False,False,True,False,False,False,True,False,False,False,True
455,23,0.36,89,16,0,True,True,False,False,False,True,False,False,False,False,True,False
456,21,0.16,92,13,0,True,False,True,True,False,False,False,False,False,True,False,False
457,11,0.52,79,3,1,False,True,False,False,False,False,False,False,False,True,False,True
458,18,0.72,81,28,0,False,False,False,True,False,True,False,False,False,False,False,False
459,18,0.32,2,0,0,True,False,False,False,False,True,False,False,False,False,False,True
460,20,0.12,91,7,0,True,False,True,True,False,False,True,False,False,False,True,False
461,2,0.83,78,10,1,False,False,False,False,False,False,False,False,True,False,False,True
462,5,0.25,43,12,0,True,True,False,True,False,False,False,False,False,False,True,False
463,1,0.51,32,16,0,False,True,False,False,False,False,True,False,False,False,True,False
464,23,0.69,12,20,0,True,False,True,False,False,True,False,False,False,False,False,False
465,12,0.32,23,13,0,False,False,False,False,False,False,False,False,False,True,True,False
466,8,0.65,16,24,0,True,False,True,True,False,False,False,False,False,True,False,False
467,12,0.46,44,16,0,False,True,False,True,False,False,False,True,False,False,False,False
468,22,0.57,2,19,0,True,False,True,False,False,False,False,False,False,False,True,False
469,13,0.59,7,23,0,True,False,False,False,False,False,False,False,False,False,False,True
470,18,0.82,21,23,0,False,False,True,False,False,False,False,False,False,True,True,False
471,10,0.66,58,0,1,True,False,False,False,False,False,False,False,False,False,True,False
472,13,0.26,95,7,0,False,False,False,True,False,False,False,True,False,False,False,True
473,15,0.06,23,26,0,True,True,False,True,False,False,False,False,True,False,False,False
474,9,0.0,60,27,0,False,True,False,True,False,False,False,False,False,True,False,False
475,19,0.9,25,18,1,True,True,False,False,True,False,False,False,False,False,True,False
476,15,0.94,35,29,1,False,False,False,False,False,False,False,False,False,True,False,True
477,1,0.09,99,10,0,True,False,True,True,False,False,False,False,False,True,False,True
478,15,0.49,45,22,0,False,False,False,True,False,False,False,False,True,False,False,True
479,13,0.15,7,9,0,True,True,False,True,False,True,False,False,False,False,False,True
480,20,0.95,69,26,1,False,True,False,True,False,True,False,False,False,False,True,False
481,17,0.25,32,0,0,False,False,True,False,True,False,False,False,False,False,True,False
482,5,0.5,53,4,1,False,True,False,False,True,False,False,False,False,False,False,False
483,6,0.17,69,15,0,True,True,False,False,True,False,False,False,False,False,False,True
484,12,0.33,25,19,0,False,True,False,True,False,True,False,False,False,False,True,False
485,1,0.27,95,19,0,True,False,True,False,False,False,True,False,False,False,True,False
486,14,0.48,84,27,0,False,False,False,True,False,False,False,False,True,False,False,True
487,16,0.42,86,4,0,True,True,False,True,False,False,False,False,False,False,False,True
488,12,0.33,77,15,0,False,False,True,True,True,False,False,False,False,False,False,False
489,6,0.11,2,2,0,True,True,False,True,False,False,False,False,False,False,False,True
490,0,0.48,86,29,0,True,False,True,True,False,False,False,True,False,False,False,False
491,2,0.85,61,22,1,False,True,False,False,False,False,False,False,True,False,False,False
492,19,0.73,9,1,1,True,False,True,False,False,False,False,False,False,False,False,True
493,17,0.72,51,16,0,True,True,False,False,False,True,False,False,False,False,False,True
494,6,0.37,2,21,0,False,False,False,True,False,False,True,False,False,False,True,False
495,20,0.71,45,27,0,True,True,False,False,False,True,False,False,False,False,False,True
496,16,0.47,32,0,1,True,False,True,True,True,False,False,False,False,False,False,True
497,11,0.15,72,15,0,True,True,False,False,False,False,True,False,False,False,False,False
498,15,0.42,80,26,0,False,False,False,True,True,False,False,False,False,False,False,True
499,23,0.13,97,22,0,True,True,False,True,False,False,True,False,False,False,True,False
500,9,0.11,75,23,0,False,False,True,False,False,False,False,False,False,False,True,False
501,22,0.02,32,29,0,True,False,True,True,False,True,False,False,False,False,False,True
502,15,0.28,8,1,0,True,False,False,False,False,False,False,False,False,False,False,True
503,19,0.33,96,19,0,True,False,True,False,False,False,False,True,False,False,False,False
504,17,0.7,85,6,1,False,True,False,False,False,False,False,False,True,False,False,True
505,14,0.54,89,10,0,True,True,False,True,False,True,False,False,False,False,False,False
506,22,0.86,20,5,1,True,True,False,True,False,False,False,False,False,True,False,True
507,10,0.18,65,1,0,False,False,True,True,False,True,False,False,False,False,False,False
508,17,0.27,21,13,0,True,True,False,True,False,False,False,True,False,False,True,False
509,5,0.94,7,3,1,False,True,False,False,False,True,False,False,False,False,False,True
510,0,0.44,89,18,0,False,True,False,True,False,False,False,True,False,False,False,True
