user_id,site,campaign_type,device_os,hour_of_day,day_of_week,historical_open_rate,historical_push_count,days_since_last_open,segment,target_opened
472,app,informative,iOS,13,Thu,0.26,95,7,new,0
473,web,promo,iOS,15,Tue,0.06,23,26,active,0
474,app,promo,iOS,9,Wed,0.0,60,27,active,0
475,web,promo,Android,19,Mon,0.9,25,18,inactive,1
476,app,informative,Android,15,Wed,0.94,35,29,new,1
477,web,reminder,iOS,1,Wed,0.09,99,10,new,0
478,app,informative,iOS,15,Tue,0.49,45,22,new,0
479,web,promo,iOS,13,Sat,0.15,7,9,new,0
480,app,promo,iOS,20,Sat,0.95,69,26,inactive,1
481,app,reminder,Android,17,Mon,0.25,32,0,inactive,0
482,app,promo,Android,5,Mon,0.5,53,4,active,1
483,web,promo,Android,6,Mon,0.17,69,15,new,0
484,app,promo,iOS,12,Sat,0.33,25,19,inactive,0
485,web,reminder,Android,1,Sun,0.27,95,19,inactive,0
486,app,informative,iOS,14,Tue,0.48,84,27,new,0
487,web,promo,iOS,16,Fri,0.42,86,4,new,0
488,app,reminder,iOS,12,Mon,0.33,77,15,active,0
489,web,promo,iOS,6,Fri,0.11,2,2,new,0
490,web,reminder,iOS,0,Thu,0.48,86,29,active,0
491,app,promo,Android,2,Tue,0.85,61,22,active,1
492,web,reminder,Android,19,Fri,0.73,9,1,new,1
493,web,promo,Android,17,Sat,0.72,51,16,new,0
494,app,informative,iOS,6,Sun,0.37,2,21,inactive,0
495,web,promo,Android,20,Sat,0.71,45,27,new,0
496,web,reminder,iOS,16,Mon,0.47,32,0,new,1
497,web,promo,Android,11,Sun,0.15,72,15,active,0
498,app,informative,iOS,15,Mon,0.42,80,26,new,0
499,web,promo,iOS,23,Sun,0.13,97,22,inactive,0
500,app,reminder,Android,9,Fri,0.11,75,23,inactive,0
501,web,reminder,iOS,22,Sat,0.02,32,29,new,0
502,web,informative,Android,15,Fri,0.28,8,1,new,0
503,web,reminder,Android,19,Thu,0.33,96,19,active,0
504,app,promo,Android,17,Tue,0.7,85,6,new,1
505,web,promo,iOS,14,Sat,0.54,89,10,active,0
506,web,promo,iOS,22,Wed,0.86,20,5,new,1
507,app,reminder,iOS,10,Sat,0.18,65,1,active,0
508,web,promo,iOS,17,Thu,0.27,21,13,inactive,0
509,app,promo,Android,5,Sat,0.94,7,3,new,1
510,app,promo,iOS,0,Thu,0.44,89,18,new,0
511,web,informative,Android,22,Sat,0.79,9,24,active,1
512,app,reminder,Android,6,Thu,0.49,86,21,active,0
513,web,reminder,iOS,11,Sun,0.47,2,28,new,0
514,app,reminder,iOS,19,Mon,0.15,19,27,active,0
515,app,informative,Android,3,Fri,0.85,60,1,new,1
516,web,reminder,iOS,9,Sat,0.08,70,1,inactive,0
517,app,informative,Android,20,Tue,0.31,59,12,active,0
518,app,informative,iOS,1,Mon,0.67,69,12,new,0
519,app,reminder,iOS,8,Thu,0.51,45,2,inactive,1
520,app,promo,Android,9,Tue,0.88,62,20,new,1
521,app,promo,Android,19,Mon,0.04,10,27,new,0
522,web,reminder,Android,10,Wed,0.65,65,5,inactive,1
523,app,reminder,iOS,13,Sat,0.48,26,20,active,0
524,web,informative,iOS,2,Sat,0.15,90,27,inactive,0
525,app,reminder,iOS,0,Thu,0.74,60,16,new,0
526,web,informative,Android,6,Mon,0.41,18,28,inactive,0
527,web,reminder,Android,3,Mon,0.53,59,0,new,1
528,app,promo,iOS,6,Thu,0.97,21,6,inactive,1
529,app,promo,Android,15,Wed,0.49,46,29,active,0
530,app,reminder,iOS,9,Sat,0.82,12,25,inactive,0
531,web,informative,Android,14,Fri,0.77,78,29,inactive,0
532,app,promo,iOS,15,Wed,0.66,32,6,active,1
533,web,informative,iOS,5,Thu,0.9,39,12,new,1
534,web,reminder,iOS,3,Fri,0.25,99,25,inactive,0
535,web,reminder,Android,3,Mon,0.82,81,21,new,1
536,app,promo,Android,23,Sun,0.38,55,8,inactive,0
537,app,reminder,iOS,22,Sun,0.81,55,17,active,1
538,web,promo,iOS,3,Wed,0.49,10,0,inactive,0
539,web,informative,iOS,21,Sun,0.86,35,10,new,0
540,app,promo,iOS,21,Wed,0.89,80,21,new,1
541,web,promo,iOS,16,Sun,0.6,6,21,active,0
542,app,informative,iOS,12,Sat,0.51,68,24,new,0
543,web,promo,Android,1,Sun,0.78,62,10,active,1
544,app,promo,Android,19,Sat,0.27,9,9,active,0
545,web,reminder,Android,5,Fri,0.02,29,16,new,0
546,app,informative,Android,21,Mon,0.41,71,26,new,0
547,web,promo,iOS,0,Wed,0.51,80,16,active,0
548,app,informative,iOS,7,Fri,0.3,6,11,new,0
549,app,informative,iOS,17,Wed,0.38,44,29,active,0
550,web,promo,Android,20,Sun,0.13,64,27,inactive,0
551,web,reminder,Android,3,Sat,0.28,67,9,new,0
552,app,informative,iOS,4,Mon,0.24,44,11,new,0
553,web,promo,Android,4,Sun,0.3,78,5,active,0
554,app,informative,Android,14,Mon,0.3,14,20,inactive,0
555,web,reminder,iOS,9,Tue,0.56,9,26,inactive,0
556,app,reminder,iOS,7,Fri,0.25,23,5,new,0
557,app,reminder,iOS,6,Sat,0.94,57,5,active,1
558,app,promo,Android,11,Sat,0.51,57,28,active,0
559,app,promo,iOS,10,Sat,0.13,15,19,new,0
560,app,reminder,iOS,12,Sun,0.28,64,25,inactive,0
561,app,promo,iOS,14,Thu,0.73,7,7,active,1
562,web,reminder,Android,16,Wed,0.01,20,4,active,0
563,web,promo,Android,21,Mon,0.94,64,5,new,1
564,web,reminder,iOS,21,Wed,0.45,19,1,new,0
565,app,informative,iOS,17,Wed,0.52,6,16,inactive,0
566,app,reminder,Android,7,Thu,0.99,51,7,inactive,1
567,app,reminder,Android,5,Mon,0.5,39,21,active,0
568,app,promo,iOS,10,Tue,0.95,65,28,new,1
569,web,promo,Android,8,Sat,0.92,71,8,new,1
570,web,promo,iOS,4,Fri,0.94,99,20,new,1
571,app,promo,iOS,6,Wed,0.81,25,7,inactive,1
572,web,promo,Android,21,Thu,0.3,23,22,inactive,0
573,web,promo,iOS,14,Thu,0.35,89,10,active,0
574,app,informative,iOS,20,Fri,0.36,58,9,new,0
575,web,reminder,Android,21,Fri,0.98,11,16,inactive,1
576,app,reminder,iOS,3,Sun,0.36,34,22,new,0
577,web,reminder,Android,18,Mon,0.11,31,19,inactive,0
578,app,informative,iOS,12,Wed,0.78,38,12,new,0
579,app,reminder,iOS,0,Wed,0.37,46,21,active,0
580,app,informative,Android,0,Fri,0.62,12,8,inactive,1
581,app,informative,Android,21,Sat,0.92,9,14,inactive,1
582,web,informative,Android,13,Sun,0.58,13,12,active,0
583,app,reminder,Android,8,Tue,0.64,64,12,active,0
584,app,informative,Android,23,Wed,0.64,20,12,new,0
585,app,reminder,Android,11,Thu,0.61,59,24,inactive,0
586,web,reminder,iOS,17,Sat,0.16,85,24,new,0
587,app,promo,Android,8,Fri,0.46,22,20,new,0
588,web,promo,iOS,7,Wed,0.01,65,3,new,0
589,app,informative,Android,13,Mon,0.63,60,21,inactive,0
590,web,informative,iOS,8,Fri,0.58,41,9,active,1
591,web,reminder,iOS,19,Thu,0.32,81,14,new,0
592,app,informative,Android,1,Mon,0.52,45,20,inactive,0
593,web,informative,iOS,0,Sun,0.49,4,27,new,0
594,app,reminder,iOS,12,Fri,0.25,70,9,active,0
595,app,informative,iOS,9,Fri,0.29,45,20,active,0
596,app,informative,Android,7,Wed,0.76,58,7,inactive,1
597,web,reminder,Android,6,Mon,0.76,83,9,inactive,1
598,web,reminder,iOS,23,Sun,0.47,94,20,active,0
599,app,promo,Android,11,Fri,0.72,23,16,inactive,0
600,app,reminder,Android,16,Sat,0.45,32,4,active,1
601,web,promo,iOS,11,Thu,0.85,63,12,new,1
602,app,informative,iOS,15,Mon,0.33,93,20,active,0
603,app,reminder,Android,9,Sat,0.93,8,20,new,1
604,app,reminder,Android,11,Wed,0.54,85,27,inactive,0
605,web,reminder,Android,10,Tue,0.54,81,18,new,0
606,web,informative,iOS,13,Sun,0.67,81,11,active,0
607,web,promo,Android,21,Fri,0.34,85,11,inactive,0
608,app,informative,Android,19,Tue,0.72,79,24,inactive,0
609,app,informative,Android,12,Fri,0.32,91,20,active,0
610,app,reminder,iOS,1,Sat,0.4,25,27,inactive,0
611,web,promo,iOS,19,Wed,0.67,33,1,active,1
612,app,informative,iOS,6,Wed,0.38,66,20,new,0
613,app,reminder,Android,0,Wed,0.2,16,8,new,0
614,app,informative,Android,2,Wed,0.87,55,29,inactive,1
615,app,informative,iOS,19,Mon,0.92,36,23,active,1
616,web,reminder,Android,11,Mon,0.63,72,21,active,0
617,web,reminder,Android,4,Fri,0.81,80,24,new,0
618,app,promo,Android,11,Mon,0.99,7,22,new,1
619,web,informative,iOS,2,Fri,0.61,69,1,inactive,1
620,web,reminder,Android,19,Sun,0.91,87,29,active,1
621,app,reminder,Android,4,Mon,0.36,8,0,inactive,0
622,app,promo,iOS,0,Mon,0.7,3,13,inactive,0
623,web,promo,Android,15,Mon,0.06,35,12,inactive,0
624,app,reminder,iOS,8,Sun,0.79,36,2,active,1
625,web,promo,Android,9,Thu,0.83,79,26,new,0
626,app,reminder,iOS,9,Sun,0.4,30,19,active,0
627,web,informative,iOS,12,Wed,0.64,15,24,active,1
628,app,promo,Android,15,Sun,0.86,93,4,active,1
629,web,informative,Android,19,Thu,0.88,68,1,inactive,1
630,web,informative,iOS,3,Mon,0.11,98,25,inactive,0
631,web,informative,Android,13,Mon,0.83,87,20,active,1
632,app,reminder,iOS,16,Thu,0.27,58,28,inactive,0
633,web,informative,Android,4,Sat,0.73,99,17,inactive,0
634,web,informative,Android,12,Fri,0.33,28,8,new,0
635,app,informative,Android,2,Wed,0.06,95,21,active,0
636,app,reminder,Android,4,Sun,0.21,42,27,active,0
637,web,informative,iOS,15,Fri,0.41,97,27,inactive,0
638,web,informative,iOS,18,Sat,0.74,18,11,active,1
639,app,promo,Android,18,Wed,0.1,5,4,active,0
640,app,reminder,Android,16,Tue,0.81,9,17,active,1
641,app,informative,Android,17,Wed,1.0,84,22,active,1
642,app,promo,Android,17,Sun,0.79,9,22,inactive,0
643,app,reminder,Android,22,Fri,0.47,18,1,new,0
644,web,reminder,iOS,7,Wed,0.57,56,9,inactive,1
645,app,reminder,iOS,17,Tue,0.01,15,21,new,0
646,web,reminder,Android,8,Tue,0.21,79,9,active,0
647,web,reminder,iOS,18,Mon,0.9,78,25,active,1
648,web,reminder,iOS,9,Sun,0.02,62,2,active,0
649,app,informative,Android,1,Tue,0.9,35,23,active,1
650,web,informative,iOS,16,Thu,0.11,40,13,active,0
651,web,informative,iOS,23,Fri,0.13,51,4,active,0
652,app,informative,iOS,12,Thu,0.18,60,23,active,0
653,web,promo,iOS,10,Sat,0.8,56,22,new,0
654,web,informative,Android,15,Thu,0.48,84,29,inactive,0
655,app,reminder,iOS,19,Fri,0.15,75,12,active,0
656,web,informative,iOS,6,Sat,0.69,41,26,active,0
657,web,informative,iOS,2,Thu,0.94,54,23,active,1
658,web,reminder,Android,15,Thu,0.57,17,27,new,0
659,app,informative,iOS,18,Sun,0.1,25,16,active,0
660,app,informative,iOS,19,Sat,0.05,93,5,inactive,0
661,app,informative,iOS,15,Thu,0.8,87,28,new,1
662,web,promo,Android,1,Tue,0.63,9,28,new,0
663,web,informative,Android,13,Fri,0.92,56,26,active,1
664,app,reminder,Android,19,Fri,0.55,89,12,new,0
665,web,reminder,Android,9,Fri,0.06,23,28,active,0
666,web,informative,Android,18,Thu,0.4,2,11,inactive,0
667,app,informative,iOS,23,Tue,0.66,45,2,inactive,1
668,app,informative,Android,10,Fri,0.38,65,29,new,0
669,web,reminder,iOS,17,Wed,1.0,38,15,new,1
670,web,reminder,Android,10,Fri,0.41,6,4,active,1
671,web,promo,Android,8,Mon,0.55,48,1,new,0
672,app,promo,Android,18,Wed,0.23,44,10,inactive,0
673,app,promo,iOS,19,Fri,0.15,79,3,new,0
674,app,reminder,iOS,9,Thu,0.65,7,21,inactive,0
675,app,promo,iOS,2,Fri,0.59,66,0,active,1
676,web,informative,Android,2,Tue,0.0,62,12,inactive,0
677,app,informative,Android,23,Tue,0.28,30,17,new,0
678,app,reminder,Android,7,Fri,0.64,93,15,inactive,0
679,app,promo,Android,5,Sun,0.81,76,1,inactive,1
680,app,informative,Android,19,Thu,0.31,52,8,new,0
681,app,reminder,Android,0,Thu,0.65,98,26,active,1
682,web,promo,iOS,19,Thu,0.27,94,11,inactive,0
683,web,informative,iOS,23,Fri,0.69,36,4,new,1
684,app,promo,Android,5,Fri,0.7,35,4,inactive,1
685,web,reminder,iOS,1,Mon,0.13,66,21,inactive,0
686,app,promo,iOS,18,Tue,0.67,50,12,inactive,0
687,app,reminder,iOS,6,Sun,0.33,3,15,active,0
688,web,promo,Android,10,Wed,0.17,76,25,inactive,0
689,web,informative,Android,10,Wed,0.5,4,18,new,0
690,app,reminder,Android,3,Tue,0.45,55,8,new,0
691,app,reminder,Android,19,Sat,0.77,52,15,inactive,0
692,app,reminder,iOS,15,Mon,0.08,59,18,active,0
693,web,promo,Android,4,Tue,0.79,71,3,new,1
694,app,promo,Android,23,Mon,0.11,20,27,active,0
695,app,informative,Android,6,Sat,0.21,19,14,active,0
696,app,reminder,iOS,15,Mon,0.52,8,8,new,0
697,web,reminder,iOS,14,Thu,0.46,67,15,new,0
698,app,promo,iOS,4,Tue,0.99,27,25,active,1
699,app,promo,iOS,0,Wed,0.59,79,23,inactive,0
700,web,informative,iOS,19,Fri,0.33,8,5,active,0
701,app,informative,Android,21,Sat,0.9,18,7,new,1
702,app,promo,iOS,21,Sat,0.31,29,0,active,0
703,web,reminder,iOS,8,Fri,0.27,46,13,new,0
704,app,informative,Android,20,Tue,0.49,36,3,inactive,1
705,web,promo,Android,4,Sun,0.91,3,9,inactive,1
706,web,promo,Android,21,Fri,0.71,9,26,inactive,0
707,app,reminder,iOS,5,Mon,0.68,10,15,inactive,0
708,app,promo,Android,2,Fri,0.73,84,3,inactive,1
709,app,promo,iOS,5,Mon,0.66,66,1,new,1
710,app,informative,Android,7,Mon,0.76,1,1,active,1
711,web,promo,iOS,5,Wed,0.19,91,12,inactive,0
712,app,promo,iOS,15,Fri,0.18,4,10,new,0
713,web,informative,iOS,15,Sun,0.36,48,9,active,1
714,app,reminder,iOS,20,Wed,0.85,96,24,active,1
715,app,reminder,Android,2,Sun,0.71,18,5,inactive,1
716,app,informative,Android,16,Fri,0.57,78,6,inactive,0
717,web,informative,iOS,20,Sun,0.02,45,26,active,0
718,app,reminder,Android,5,Mon,0.24,15,26,active,0
719,app,reminder,iOS,5,Sun,0.8,51,14,new,1
720,app,reminder,Android,21,Fri,0.24,61,19,inactive,0
721,app,reminder,Android,18,Sat,0.73,4,18,active,1
722,web,reminder,iOS,19,Sat,0.18,19,2,active,0
723,app,informative,iOS,14,Wed,0.61,88,20,inactive,0
724,web,promo,Android,18,Thu,0.63,94,26,new,0
725,web,reminder,iOS,1,Sat,0.75,77,13,new,0
726,web,reminder,Android,7,Sun,0.44,11,21,inactive,0
727,web,promo,Android,6,Wed,0.63,28,29,new,0
728,web,promo,Android,7,Sun,0.49,57,1,new,0
729,web,promo,iOS,12,Thu,0.95,75,22,new,1
730,app,promo,iOS,21,Tue,0.52,54,15,active,0
731,web,promo,Android,14,Wed,0.21,65,22,active,0
732,web,promo,iOS,11,Sat,0.67,47,16,new,0
733,web,informative,iOS,14,Sat,0.55,4,14,inactive,0
734,app,promo,Android,13,Fri,0.8,34,29,inactive,0
735,app,promo,iOS,6,Thu,0.18,76,28,inactive,0
736,web,informative,iOS,16,Sat,0.26,54,12,new,0
737,app,promo,Android,4,Fri,0.92,88,28,inactive,1
738,web,reminder,iOS,19,Thu,0.93,61,28,active,1
739,web,reminder,Android,9,Wed,0.44,96,11,inactive,0
740,app,promo,iOS,18,Wed,0.05,83,6,inactive,0
741,web,informative,iOS,17,Fri,0.31,93,28,active,0
742,app,reminder,Android,23,Wed,0.25,93,19,active,0
743,app,informative,Android,9,Fri,0.41,83,19,new,0
744,web,reminder,iOS,1,Mon,0.32,20,2,new,0
745,web,promo,Android,5,Sun,0.83,3,8,new,1
746,app,informative,Android,2,Thu,0.0,40,2,new,0
747,web,informative,iOS,18,Fri,0.64,69,15,new,0
748,web,informative,Android,4,Thu,0.66,23,19,active,0
749,web,reminder,iOS,6,Mon,0.66,69,2,active,1
750,app,reminder,iOS,6,Thu,0.52,94,7,active,1
751,app,reminder,Android,9,Fri,0.61,32,7,inactive,1
752,web,promo,iOS,0,Sun,0.81,24,25,inactive,1
753,app,reminder,Android,10,Sun,0.78,51,23,inactive,0
754,app,promo,iOS,22,Wed,0.03,58,14,new,0
755,app,informative,Android,6,Sun,0.03,42,4,inactive,0
756,app,informative,Android,5,Sun,0.84,35,12,new,0
757,app,promo,iOS,5,Thu,0.57,32,14,new,0
758,web,reminder,Android,12,Thu,0.96,54,6,new,1
759,web,promo,Android,15,Sat,0.43,45,11,new,0
760,web,informative,Android,12,Sat,0.18,48,2,inactive,0
761,app,informative,iOS,1,Mon,0.47,86,7,active,1
762,app,promo,iOS,18,Tue,0.44,85,9,new,0
763,web,reminder,Android,18,Sun,0.52,92,1,inactive,0
764,app,reminder,Android,18,Wed,0.81,49,7,new,1
765,web,promo,iOS,17,Sun,0.66,34,21,new,0
766,web,promo,iOS,5,Fri,0.19,16,17,active,0
767,web,reminder,iOS,1,Mon,0.73,11,11,new,0
768,app,informative,Android,18,Fri,0.59,97,21,active,0
769,app,promo,iOS,5,Fri,0.58,19,26,inactive,0
770,web,reminder,Android,19,Thu,0.68,92,25,new,0
771,web,reminder,iOS,22,Mon,0.56,29,17,active,0
772,web,informative,Android,21,Mon,0.46,54,18,new,0
773,web,informative,iOS,14,Sat,0.64,53,26,new,0
774,app,informative,Android,5,Wed,0.72,67,4,new,1
775,app,informative,iOS,2,Tue,0.23,82,15,active,0
776,web,informative,iOS,10,Fri,0.5,82,16,inactive,0
777,web,promo,Android,7,Sun,0.46,76,8,active,1
778,app,reminder,iOS,21,Wed,0.04,82,9,inactive,0
779,app,promo,iOS,17,Sun,0.83,32,18,active,1
780,web,promo,iOS,16,Sat,0.38,83,28,active,0
781,web,promo,iOS,18,Wed,0.07,56,11,inactive,0
782,web,promo,Android,18,Fri,0.46,63,0,inactive,0
783,app,promo,Android,23,Thu,0.16,4,21,inactive,0
784,app,informative,iOS,20,Thu,0.7,11,16,active,1
785,app,informative,Android,16,Fri,0.57,3,2,inactive,0
786,web,reminder,Android,3,Sat,0.27,27,6,new,0
787,web,promo,Android,6,Sat,0.95,80,19,new,1
788,app,reminder,Android,4,Mon,0.29,44,8,new,0
789,app,informative,Android,15,Tue,0.55,18,22,new,0
790,web,informative,iOS,5,Sun,0.8,30,4,inactive,1
791,app,informative,Android,13,Thu,0.51,88,8,inactive,1
792,app,promo,iOS,19,Tue,0.96,70,18,new,1
793,web,promo,Android,1,Wed,0.84,47,10,inactive,1
794,app,informative,iOS,17,Sun,0.92,34,13,new,1
795,web,reminder,iOS,17,Sun,0.37,76,13,active,0
796,web,reminder,iOS,12,Sun,0.55,42,7,inactive,1
797,web,informative,Android,17,Wed,0.84,23,23,active,1
798,web,reminder,Android,16,Fri,0.9,40,19,inactive,1
799,web,informative,iOS,12,Fri,0.94,15,0,inactive,1
800,web,reminder,iOS,11,Fri,0.88,80,3,inactive,1
801,web,informative,Android,2,Sun,0.73,57,15,active,1
802,app,reminder,Android,21,Sat,0.02,14,24,active,0
803,web,promo,iOS,6,Thu,0.31,79,25,new,0
804,web,informative,Android,0,Tue,0.13,12,0,active,0
805,app,informative,Android,4,Wed,0.15,35,18,active,0
806,app,reminder,Android,20,Tue,0.29,25,23,new,0
807,app,informative,Android,0,Thu,0.07,78,2,active,0
808,web,informative,Android,3,Sun,0.24,2,1,active,0
809,app,informative,Android,0,Tue,0.96,18,16,new,1
810,web,promo,iOS,12,Sun,0.31,35,24,active,0
811,web,promo,iOS,13,Tue,0.16,9,10,new,0
812,web,reminder,iOS,14,Sat,0.72,11,25,inactive,0
813,web,promo,iOS,16,Fri,0.83,90,2,inactive,1
814,app,reminder,iOS,11,Sat,0.31,67,6,active,0
815,app,promo,iOS,6,Sat,0.28,69,9,inactive,0
816,web,reminder,Android,22,Sun,0.24,96,2,active,0
817,web,promo,Android,18,Tue,0.39,74,28,new,0
818,web,promo,iOS,22,Tue,0.09,38,7,new,0
819,app,reminder,iOS,2,Sat,0.67,70,24,new,0
820,web,informative,iOS,17,Tue,0.82,75,27,inactive,0
821,web,informative,Android,3,Sat,0.66,81,23,new,0
822,app,promo,Android,2,Mon,0.42,59,4,new,0
823,app,reminder,Android,11,Sat,0.29,66,26,active,0
824,web,informative,Android,22,Wed,0.41,41,9,active,1
825,app,reminder,iOS,11,Wed,0.42,24,11,active,0
826,app,informative,iOS,16,Tue,0.67,50,17,active,0
827,web,reminder,iOS,5,Sat,0.93,5,5,new,1
828,app,promo,iOS,14,Sat,0.07,21,7,active,0
829,web,reminder,Android,1,Fri,0.95,6,17,inactive,1
830,app,informative,Android,7,Sun,0.91,4,5,inactive,1
831,web,promo,iOS,13,Fri,0.12,9,22,inactive,0
832,web,reminder,Android,4,Fri,0.18,69,29,active,0
833,web,informative,Android,2,Sat,0.31,68,8,new,0
834,app,promo,Android,9,Sat,0.56,9,15,active,0
835,web,reminder,Android,6,Wed,0.13,18,10,inactive,0
836,app,informative,iOS,10,Thu,0.2,59,24,active,0
837,web,reminder,Android,14,Tue,0.9,43,29,inactive,1
838,web,reminder,iOS,1,Wed,0.11,80,1,new,0
839,app,promo,Android,4,Fri,0.4,66,16,new,0
840,web,promo,Android,10,Wed,0.76,29,12,new,0
841,web,informative,iOS,7,Wed,0.89,48,6,new,1
842,app,promo,iOS,12,Wed,0.34,51,21,new,0
843,web,informative,Android,10,Fri,0.16,42,9,active,0
844,web,reminder,Android,16,Thu,0.74,36,25,new,0
845,web,reminder,iOS,14,Mon,0.77,76,12,active,1
846,web,informative,Android,0,Tue,0.98,45,9,inactive,1
847,app,reminder,Android,18,Tue,0.14,98,27,inactive,0
848,app,promo,iOS,15,Sun,0.71,35,3,new,1
849,web,reminder,Android,18,Wed,0.42,6,26,active,0
850,app,promo,Android,12,Thu,0.91,37,10,new,1
851,web,informative,Android,22,Fri,0.41,36,8,inactive,0
852,app,informative,Android,21,Mon,0.45,84,15,active,0
853,web,reminder,Android,22,Mon,0.13,16,16,inactive,0
854,web,reminder,iOS,3,Wed,0.32,72,22,active,0
855,web,promo,Android,10,Wed,0.4,22,4,inactive,0
856,web,promo,iOS,17,Fri,0.02,69,4,new,0
857,web,reminder,iOS,17,Sun,0.44,69,5,new,0
858,web,reminder,Android,9,Fri,0.34,63,1,new,0
859,app,informative,iOS,16,Sat,0.8,75,26,inactive,0
860,web,informative,Android,12,Fri,0.11,19,13,inactive,0
861,app,informative,iOS,13,Wed,0.76,81,10,inactive,0
862,web,reminder,iOS,6,Thu,0.71,18,18,new,0
863,app,reminder,iOS,9,Wed,0.24,73,10,inactive,0
864,app,reminder,Android,2,Sun,0.08,17,24,inactive,0
865,app,informative,iOS,1,Wed,0.84,41,19,new,1
866,web,reminder,iOS,18,Mon,0.25,33,5,inactive,0
867,web,promo,iOS,6,Fri,0.15,84,12,active,0
868,app,reminder,Android,4,Tue,0.36,55,28,inactive,0
869,web,reminder,Android,2,Fri,0.4,82,18,new,0
870,app,reminder,iOS,1,Sat,0.33,24,2,active,0
871,web,reminder,iOS,22,Thu,0.98,77,24,new,1
872,app,reminder,iOS,21,Thu,0.88,40,15,new,1
873,app,promo,iOS,5,Fri,0.87,28,8,new,1
874,web,promo,Android,13,Fri,0.4,67,28,active,0
875,app,reminder,Android,6,Wed,0.96,75,2,active,1
876,web,informative,Android,21,Tue,0.68,39,18,new,0
877,app,reminder,iOS,1,Sun,0.83,21,14,inactive,0
878,app,reminder,Android,10,Wed,0.5,37,21,active,0
879,web,reminder,iOS,20,Mon,0.16,2,12,new,0
880,web,informative,iOS,2,Mon,0.89,6,16,inactive,0
881,web,informative,iOS,8,Thu,0.49,52,29,new,0
882,app,informative,Android,7,Thu,0.97,5,20,active,1
883,web,promo,iOS,10,Tue,0.25,47,24,active,0
884,app,informative,Android,17,Thu,0.99,43,24,inactive,1
885,app,promo,iOS,0,Sat,0.22,96,7,active,0
886,web,promo,Android,14,Mon,0.37,40,21,new,0
887,web,informative,iOS,3,Tue,0.59,11,13,new,0
888,app,informative,Android,3,Mon,0.69,81,8,inactive,1
889,app,informative,iOS,9,Fri,0.72,14,2,inactive,1
890,web,promo,Android,10,Fri,0.48,2,28,inactive,0
891,web,reminder,iOS,17,Tue,0.08,39,8,inactive,0
892,web,informative,iOS,22,Wed,0.5,63,23,new,0
893,web,informative,iOS,14,Sat,0.33,63,11,new,0
894,web,informative,Android,2,Sun,0.66,18,14,new,0
895,app,promo,iOS,6,Sat,0.18,97,16,new,0
896,app,promo,iOS,6,Sun,0.39,94,8,inactive,0
897,app,reminder,iOS,16,Thu,0.97,79,23,active,1
898,app,informative,Android,21,Sun,0.09,93,7,new,0
899,web,promo,iOS,19,Tue,0.6,90,5,active,1
900,web,reminder,iOS,23,Sat,0.09,1,8,inactive,0
901,web,informative,Android,15,Sun,0.16,17,14,inactive,0
902,app,promo,iOS,15,Thu,0.6,54,23,active,0
903,app,informative,Android,7,Mon,0.44,39,17,inactive,0
904,web,informative,iOS,2,Sun,0.55,48,21,active,0
905,web,promo,Android,19,Wed,0.88,66,27,new,1
906,app,promo,Android,14,Thu,0.82,15,10,inactive,1
907,app,promo,Android,0,Fri,0.89,22,23,inactive,1
908,web,informative,iOS,9,Sun,0.62,20,13,active,0
909,web,informative,iOS,1,Fri,0.49,93,12,active,0
910,app,reminder,Android,6,Mon,0.46,89,12,active,0
911,web,informative,iOS,13,Tue,0.74,43,21,active,1
912,web,promo,iOS,15,Thu,0.52,56,12,active,0
913,web,informative,Android,14,Sun,0.11,24,29,inactive,0
914,app,reminder,Android,6,Sun,0.14,98,26,active,0
915,app,reminder,Android,12,Mon,0.36,43,24,new,0
916,app,promo,Android,9,Sun,0.07,21,15,active,0
917,app,promo,iOS,8,Fri,0.24,48,11,inactive,0
918,app,reminder,iOS,8,Sun,0.66,66,20,new,0
919,app,reminder,iOS,5,Sun,0.01,16,23,inactive,0
920,app,reminder,iOS,23,Fri,0.6,40,25,active,0
921,web,promo,iOS,11,Fri,0.77,21,17,inactive,0
922,web,reminder,iOS,22,Wed,0.17,52,11,inactive,0
